id,lastCrawl,lat,lng,name,crawlingEnabled,seedUrl
71,1630488222650,50.7777954,6.07779426513182,Aachen TH,0,http://www.rwth-aachen.de
72,1630488222650,50.7556109,6.0959944,Aachen FH,0,http://www.fh-aachen.de
73,1630488222650,48.8376281,10.0733461778812,Aalen H,0,http://www.hs-aalen.de
74,1630488222650,48.0873056,9.23987103267264,Albstadt-Sigmaringen H,0,http://www.hs-albsig.de
75,1630488222650,51.7546654,11.9670278076896,Anhalt H,0,http://www.hs-anhalt.de
76,1630488222650,48.33421,10.8988986,Augsburg U,0,http://www.uni-augsburg.de
77,1630488222650,48.3561293,10.9059509,Augsburg H,0,http://www.hs-augsburg.de/
78,1630488222650,49.8942001,10.8852403358433,Bamberg U,1,http://www.uni-bamberg.de/
79,1630488222650,49.9262391,11.5874862,Bayreuth U,0,http://www.uni-bayreuth.de
81,1630488222650,52.4479315,13.2857452529264,Berlin FU,1,http://www.fu-berlin.de
82,1630488222650,52.51859135,13.3929061676982,Berlin HU,0,http://www.hu-berlin.de
83,1630488222650,52.5119205,13.3272437,Berlin TU,1,http://www.tu-berlin.de
84,1630488222650,52.5233136,13.2886293,Berlin ESCP,0,http://www.escpeurope.eu/de
85,1630488222650,52.5444644,13.3532383,Berlin BHT,0,http://www.beuth-hochschule.de
86,1630488222650,52.4936349,13.5251954139715,Berlin HTW,0,http://www.htw-berlin.de
87,1630488222650,52.4855235,13.339056,Berlin HWR,0,http://www.hwr-berlin.de
88,1630488222650,52.5369406,13.6057095,Berlin ASH,0,http://www.ash-berlin.eu
89,1630488222650,52.4150693,13.2662012,Berlin EvH,0,http://www.eh-berlin.de
90,1630488222650,52.5173966,13.3223485,Berlin UdK,0,http://www.udk-berlin.de
91,1630488222650,52.5138083,13.391068,Berlin HfM,0,http://www.hfm-berlin.de
92,1630488222650,52.5580111,13.4393228,Berlin-Weißensee KHB,0,http://www.kh-berlin.de
93,1630488222650,52.4541193,13.5201453,Berlin HfS,0,http://www.hfs-berlin.de
94,1630488222650,52.4874815,13.5329837,Berlin KathFH,0,http://www.khsb-berlin.de
96,1630488222650,48.093733,9.7879962,Biberach H,0,http://www.hochschule-biberach.de
97,1630488222650,52.03714055,8.49479080823822,Bielefeld U,0,http://www.uni-bielefeld.de/
98,1630488222650,52.0444926,8.4924694,Bielefeld FH,0,http://www.fh-bielefeld.de
99,1630488222650,51.4431326,7.2594683,Bochum U,0,http://www.ruhr-uni-bochum.de
100,1630488222650,51.44645625,7.27402133818141,Bochum H,0,http://www.hochschule-bochum.de
101,1630488222650,51.4880906,7.2129636,Bochum TFH,0,http://www.tfh-bochum.de
102,1630488222650,50.7344724,7.1057912,Bonn U,1,http://www.uni-bonn.de
104,1630488222650,52.4114485,12.5373647,Brandenburg FH,1,http://www.fh-brandenburg.de
105,1630488222650,52.2731087,10.5298192,Braunschweig TU,0,http://www.tu-braunschweig.de
106,1630488222650,52.17573075,10.5491513024006,Ostfalia H,0,http://www.ostfalia.de
107,1630488222650,52.2575439,10.502520391684,Braunschweig HBK,0,http://www.hbk-bs.de
108,1630488222650,53.1037037,8.8496757,Bremen U,0,http://www.uni-bremen.de
109,1630488222650,53.0974833,8.7693665,Bremen HfK,0,http://www.hfk-bremen.de
111,1630488222650,53.5400758,8.5831616,Bremerhaven H,1,http://www.hs-bremerhaven.de
112,1630488222650,50.8391352,12.9291884,Chemnitz TU,0,http://www.tu-chemnitz.de
113,1630488222650,51.8055709,10.3346122,Clausthal TU,0,http://www.tu-clausthal.de
114,1630488222650,50.26532735,10.9519480525728,Coburg H,0,http://www.hs-coburg.de
115,1630488222650,51.7682125,14.3295362,Cottbus-Senftenberg TU,0,http://www.b-tu.de
116,1630488222650,49.8749318,8.6565293,Darmstadt TU,0,http://www.tu-darmstadt.de
117,1630488222650,49.86643655,8.6384165,Darmstadt H,0,http://www.h-da.de/
118,1630488222650,49.8741413,8.62727158760396,Darmstadt EvH,0,http://www.eh-darmstadt.de
119,1630488222650,51.930898,8.876208,Detmold HfM,0,http://www.hfm-detmold.de/
121,1630488222650,51.48438245,7.41384805110934,Dortmund TU,1,http://www.tu-dortmund.de
122,1630488222650,51.50618935,7.45694309178007,Dortmund FH,0,http://www.fh-dortmund.de
123,1630488222650,51.02676035,13.7277132552403,Dresden TU,0,http://tu-dresden.de
124,1630488222650,51.0371558,13.7347729,Dresden HTW,0,http://www.htw-dresden.de
125,1630488222650,51.05238025,13.7611137531408,Dresden EvH,0,http://www.ehs-dresden.de
126,1630488222650,51.0529219,13.7585219,Dresden HfBK,0,http://www.hfbk-dresden.de
127,1630488222650,51.0540383,13.724779,Dresden HfM,0,http://www.hfmdd.de
128,1630488222650,51.0573424,13.7993145,Dresden HfKiM,0,http://www.kirchenmusik-dresden.de
129,1630488222650,51.1884273,6.7948539,Düsseldorf U,0,http://www.uni-duesseldorf.de
130,1630488222650,51.2469845,6.793485,Düsseldorf H,0,http://www.hs-duessldorf.de
131,1630488222650,51.2305377,6.7738521,Düsseldorf KuAk,0,http://www.kunstakademie-duesseldorf.de
132,1630488222650,51.24245785,6.77223222984645,Düsseldorf HfM,1,http://www.rsh-duesseldorf.de
134,1630488222650,52.8325145,13.8164893,Eberswalde H,0,http://www.hnee.de
135,1630488222650,48.8896695,11.1892098222771,Eichstätt - Ingolstadt U,0,http://www.ku.de
136,1630488222650,50.99186985,11.008801961228,Erfurt U,0,http://www.uni-erfurt.de
137,1630488222650,50.9850134,11.0427588964954,Erfurt FH,0,http://www.fh-erfurt.de
140,1630488222650,49.5978603,11.0045328436206,Erlangen-Nürnberg U,0,http://www.uni-erlangen.de
141,1630488222650,51.4629195,7.0037251,Duisburg-Essen U,0,http://www.uni-duisburg-essen.de
142,1630488222650,51.3875086,7.00485112641641,Essen UdK,0,http://www.folkwang-uni.de
143,1630488222650,48.738113,9.31088027111232,Esslingen H,0,http://www.hs-esslingen.de
145,1630488222650,47.78433395,9.61617706416271,Tübingen HfKiM,1,http://www.kirchenmusikhochschule.de
146,1630488222650,54.7765039,9.45638793233667,Flensburg U,0,http://www.uni-flensburg.de
147,1630488222650,54.7751118,9.4504433,Flensburg FH,0,http://www.fh-flensburg.de
148,1630488222650,50.1277577,8.66666357533581,Frankfurt am Main U,0,http://www.uni-frankfurt.de
149,1630488222650,50.12978175,8.69314489530358,Frankfurt am Main FH,0,http://www.frankfurt-university.de
150,1630488222650,50.10232275,8.67481109302612,Frankfurt am Main HfBK,1,http://www.staedelschule.de
151,1630488222650,50.1348013,8.6715393,Frankfurt am Main HfM,0,http://www.hfmdk-frankfurt.de
152,1630488222650,50.098777,8.71302835353759,Frankfurt am Main PhThH,0,http://www.sankt-georgen.de
153,1630488222650,50.10995515,8.69730115557508,Frankfurt am Main FSFM,0,http://www.frankfurt-school.de
154,1630488222650,52.3417241,14.5536241,Frankfurt (Oder) U,0,http://www.europa-uni.de
